Age;Gender;Tenure;Service_Internet;Service_Phone;Service_TV;Contract;PaymentMethod;MonthlyCharges;TotalCharges;StreamingMovies;StreamingMusic;OnlineSecurity;TechSupport;Churn;TotalServices;CLV;AvgMonthlyChargeOverTenure;RecentPaymentDrop
66.0;1;56;0;1;0;1;3;54.22;3058.55;0;1;0;1;0;2;3036.3199999999997;53.65877192982457;1.0104592045250198
19.0;0;50;0;0;0;0;3;84.33;4225.05;1;0;0;0;0;0;4216.5;82.84411764705882;1.0179358824155926
19.0;0;12;0;1;1;0;2;86.13;1046.44;0;1;0;1;0;3;1033.56;80.49538461538462;1.06999923550323
45.0;1;60;0;1;0;2;2;55.33;3309.51;0;1;0;0;0;1;3319.7999999999997;54.25426229508197;1.0198277086336043
40.0;1;26;1;0;0;1;0;34.33;910.46;1;0;1;1;0;3;892.5799999999999;33.720740740740744;1.0180677899083979
54.0;0;41;0;1;1;2;3;75.23;3072.3;0;1;1;0;0;3;3084.4300000000003;73.15;1.0284347231715651
49.0;0;36;1;0;1;2;2;82.52;2968.62;1;1;0;0;0;2;2970.72;80.23297297297297;1.0285048271587471
50.0;0;23;0;1;1;0;2;106.02;2451.51;1;0;0;1;0;3;2438.46;102.14625000000001;1.0379235654759718
18.0;0;43;1;1;0;0;3;68.44;2947.99;0;0;1;0;0;3;2942.92;66.99977272727273;1.0214960023609305
36.0;1;6;1;1;1;0;2;84.57;495.03;0;1;0;0;1;3;507.41999999999996;70.71857142857142;1.195866917156536
19.0;1;69;1;1;1;0;0;25.44;1766.71;1;0;0;0;0;3;1755.3600000000001;25.238714285714288;1.007975276078134
61.0;1;43;1;0;0;0;3;109.45;4709.75;0;1;1;0;0;2;4706.35;107.03977272727273;1.022517118743033
43.0;1;25;1;1;1;0;2;52.72;1313.84;0;0;0;0;0;3;1318.0;50.53230769230769;1.0432929428240882
49.0;1;18;1;1;0;0;3;83.22;1482.54;1;1;0;0;0;2;1497.96;78.02842105263157;1.0665344611275245
23.0;0;62;1;1;0;0;1;111.61;6924.17;0;1;0;1;0;3;6919.82;109.90746031746032;1.0154906653071776
49.0;1;13;1;1;1;0;2;101.05;1312.02;0;1;0;0;0;3;1313.6499999999999;93.71571428571428;1.07826100211887
21.0;0;43;1;0;0;0;0;83.77;3603.67;1;0;1;1;0;3;3602.1099999999997;81.90159090909091;1.0228128546731525
28.0;1;28;1;1;1;0;3;90.36;2514.23;0;0;0;1;0;4;2530.08;86.69758620689655;1.0422435497150222
34.0;1;18;1;1;1;0;0;112.09;2013.43;0;0;0;0;0;3;2017.6200000000001;105.97;1.0577521940171748
55.0;1;59;1;0;0;1;2;101.21;5976.19;1;0;0;1;0;2;5971.389999999999;99.60316666666667;1.0161323518830558
41.0;1;60;0;1;1;2;1;80.99;4878.16;0;1;1;0;0;3;4859.4;79.96983606557377;1.0127568591436114
22.0;1;63;0;0;0;0;0;85.87;5407.76;1;1;0;0;0;0;5409.81;84.49625;1.016258117963815
69.0;0;57;1;1;1;0;1;34.73;1994.04;0;0;0;0;0;3;1979.61;34.38;1.010180337405468
51.0;0;51;0;1;1;2;2;67.02;3425.89;1;0;1;1;0;4;3418.02;65.8825;1.0172655864607445
23.0;0;56;1;0;0;0;0;50.1;2807.94;0;0;0;1;0;2;2805.6;49.2621052631579;1.0170089104468043
39.0;1;27;0;0;1;1;0;63.2;1696.28;1;1;1;0;0;2;1706.4;60.58142857142857;1.04322399603839
28.0;1;32;1;1;0;0;2;171.995;2749.34;0;1;0;0;0;2;5503.84;83.31333333333333;2.0644354645114826
65.0;0;9;1;1;1;2;2;34.92;320.46;1;1;0;1;0;4;314.28000000000003;32.046;1.08968357985396
33.0;1;68;1;1;0;2;0;21.74;1473.06;1;1;0;0;0;2;1478.32;21.348695652173912;1.0183291922935929
50.0;1;46;1;1;1;1;2;59.69;2739.59;1;1;0;0;0;3;2745.74;58.289148936170214;1.0240327932281836
26.0;0;67;1;0;1;0;0;52.22;3496.93;0;1;0;1;0;3;3498.74;51.425441176470585;1.0154506953241844
44.0;1;26;1;1;1;2;2;62.04;1611.4;1;0;0;0;0;3;1613.04;59.681481481481484;1.0395184311778578
33.0;0;8;1;1;1;1;2;113.12;913.97;0;1;1;1;1;5;904.96;101.55222222222223;1.1139096469249539
46.0;1;6;0;0;0;1;2;90.71;539.21;0;1;0;0;1;0;544.26;77.03;1.1775931455277164
20.0;0;24;1;1;1;0;2;52.75;1274.01;0;0;0;1;0;4;1266.0;50.9604;1.0351174637561715
44.0;1;48;1;1;1;1;1;37.93;1825.04;1;1;1;1;0;5;1820.6399999999999;37.245714285714286;1.0183722000613684
53.0;1;45;1;0;1;0;1;81.85;3666.51;0;0;1;0;0;3;3683.2499999999995;79.70673913043478;1.026889330725949
36.0;0;13;1;0;0;0;0;85.76;1117.83;1;1;0;1;0;2;1114.88;79.845;1.0740810319994991
43.0;1;69;1;1;0;0;1;68.36;4690.16;0;0;1;0;0;3;4716.84;67.00228571428572;1.0202637010251248
20.0;1;25;0;1;1;0;1;41.28;1023.05;0;0;1;1;0;4;1032.0;39.348076923076924;1.0490982845413226
36.0;0;20;0;1;1;1;2;22.86;461.83;1;0;0;0;0;2;457.2;21.99190476190476;1.0394733993027738
44.0;1;66;1;1;1;1;1;46.57;3073.51;1;0;0;0;0;3;3073.62;45.873283582089556;1.0151878471194171
44.0;0;45;1;1;0;0;2;65.72;2939.72;1;1;0;0;0;2;2957.4;63.906956521739126;1.0283700488481897
44.0;1;47;1;0;1;1;3;98.79;4631.94;1;1;1;1;0;4;4643.13;96.49874999999999;1.0237438308786386
69.0;1;63;0;0;1;2;3;105.38;6612.85;0;0;0;1;0;2;6638.94;103.32578125;1.0198809892860112
58.0;1;55;1;0;0;0;0;61.29;3357.52;1;0;0;0;0;1;3370.95;59.955714285714286;1.0222545211942147
50.0;1;19;1;1;0;0;2;99.61;1898.38;0;0;0;1;0;3;1892.59;94.91900000000001;1.0494210853464532
57.0;0;35;1;0;1;0;2;119.34;4171.33;1;1;1;0;0;3;4176.900000000001;115.87027777777777;1.0299448856839426
56.0;1;53;0;1;0;0;0;91.66;4859.68;0;0;0;0;0;1;4857.98;89.99407407407408;1.0185115069304973
35.0;0;26;0;1;1;0;2;92.86;2414.5;0;0;0;0;0;2;2414.36;89.42592592592592;1.0384013253261546
57.0;1;14;0;1;0;0;0;110.95;1553.63;0;0;0;1;0;2;1553.3;103.57533333333335;1.071200993801613
18.0;1;45;0;1;1;0;0;53.81;2431.68;1;1;0;0;0;2;2421.4500000000003;52.86260869565217;1.0179217660218451
28.0;1;44;0;0;1;2;2;21.12;927.25;0;0;1;0;0;2;929.2800000000001;20.605555555555554;1.0249662981935832
45.0;1;65;0;1;0;1;2;118.7;7434.915000000001;1;1;0;0;0;1;7715.5;112.65022727272729;1.0537040436911516
42.0;0;51;1;1;1;0;0;69.05;3496.78;1;1;0;0;0;3;3521.5499999999997;67.24576923076924;1.026830398252106
67.0;0;43;1;0;1;0;3;98.57;4249.62;0;0;0;1;0;3;4238.509999999999;96.58227272727272;1.0205806636828705
40.0;0;23;1;1;1;0;2;101.25;2315.85;0;1;1;0;0;4;2328.75;96.49374999999999;1.049290757173392
48.0;0;56;0;0;0;0;2;59.75;3335.27;1;0;0;0;0;0;3346.0;58.51350877192982;1.0211317224692453
47.0;1;19;1;1;1;0;2;74.13;1401.42;0;1;0;1;0;4;1408.4699999999998;70.071;1.0579269597979193
59.0;0;55;1;1;0;0;2;73.99;4080.29;0;1;0;1;0;3;4069.45;72.86232142857143;1.015476841106882
52.0;0;60;0;0;1;0;3;42.02;2512.31;1;1;0;1;0;2;2521.2000000000003;41.185409836065574;1.0202642189857145
24.0;1;59;1;1;1;0;0;31.76;1867.28;0;1;1;0;0;4;1873.8400000000001;31.121333333333332;1.0205218285420505
33.0;1;33;0;1;1;0;3;74.36;2444.26;0;1;0;0;0;2;2453.88;71.89;1.0343580470162748
43.0;1;19;1;1;1;2;1;32.01;610.74;1;1;0;1;0;4;608.1899999999999;30.537;1.0482365654779449
65.0;1;28;1;1;0;0;2;54.61;1536.52;0;0;0;0;0;2;1529.08;52.98344827586207;1.0306992424439643
69.0;0;52;1;1;0;0;3;38.61;2024.76;0;0;1;0;0;3;2007.72;38.20301886792453;1.0106531144431934
66.0;0;49;1;1;1;0;0;90.69;4467.81;0;0;1;0;0;4;4443.8099999999995;89.3562;1.014926776205792
19.0;1;37;1;1;1;2;0;107.2;3972.9;1;0;0;0;0;3;3966.4;104.55;1.0253467240554759
18.0;1;26;1;0;0;2;0;77.79;2026.2;0;1;1;0;0;2;2022.5400000000002;75.04444444444445;1.0365857269766063
65.0;1;40;1;1;0;0;0;61.02;2428.63;1;0;0;0;0;2;2440.8;59.23487804878049;1.0301363320061105
29.0;0;38;0;1;0;2;0;119.66;4566.17;1;0;1;1;0;3;4547.08;117.08128205128206;1.022025023159453
22.0;0;54;0;1;0;0;2;22.12;1196.63;1;1;0;0;0;1;1194.48;21.756909090909094;1.0166885336319496
54.0;1;22;1;0;1;2;0;50.43;1106.57;0;0;0;0;0;2;1109.46;48.11173913043478;1.0481849318163334
49.0;1;16;1;0;0;0;0;47.87;769.8;0;1;0;1;0;2;765.92;45.28235294117647;1.0571447129124447
26.0;0;28;1;0;1;0;1;55.62;1551.0;1;0;0;1;0;3;1557.36;53.48275862068966;1.039961315280464
58.0;1;35;0;0;1;1;0;43.06;1483.72;1;1;1;1;0;3;1507.1000000000001;41.214444444444446;1.044779338419648
52.0;1;60;1;1;0;0;0;46.43;2791.52;1;1;1;0;0;3;2785.8;45.76262295081967;1.0145834527425919
36.0;0;45;0;1;0;1;3;45.77;2073.07;1;1;0;0;0;1;2059.65;45.06673913043478;1.015604875860439
65.0;1;46;1;1;0;0;2;70.57;3251.79;0;1;0;0;0;2;3246.22;69.18702127659574;1.0199889906789799
33.0;0;55;1;1;1;1;2;59.11;3250.98;0;0;0;0;0;3;3251.05;58.05321428571428;1.0182037416409822
20.0;1;26;1;1;1;0;0;83.93;2182.31;0;0;1;1;0;5;2182.1800000000003;80.82629629629629;1.0383996774060515
37.0;1;25;0;1;1;0;0;71.44;1787.72;0;1;0;0;0;2;1786.0;68.75846153846155;1.038999395878549
41.0;0;65;1;0;0;2;2;38.34;2493.52;0;1;0;1;0;2;2492.1000000000004;37.78060606060606;1.0148063781321186
50.0;0;6;1;0;1;2;0;101.0;605.39;1;1;1;1;1;4;606.0;86.48428571428572;1.167842217413568
41.0;1;23;1;1;0;2;0;67.22;7434.915000000001;1;0;0;1;0;3;1546.06;309.78812500000004;0.21698701330142978
69.0;0;64;1;0;1;1;0;35.32;2276.03;0;1;1;1;0;4;2260.48;35.015846153846155;1.0086861772472242
28.0;1;43;1;1;0;1;2;36.69;1582.39;1;0;1;1;0;4;1577.6699999999998;35.963409090909096;1.0202036160491406
66.0;1;23;1;1;0;0;0;99.7;2294.15;0;0;1;1;0;4;2293.1;95.58958333333334;1.0430006756314976
25.0;0;30;1;1;1;0;2;90.3;2715.59;0;0;1;0;0;4;2709.0;87.59967741935485;1.03082571374913
53.0;1;18;0;1;1;0;0;70.65;1278.29;0;0;1;1;0;4;1271.7;67.27842105263157;1.0501138239366656
55.0;1;21;1;1;0;0;2;50.61;1072.27;1;0;0;1;0;3;1062.81;48.73954545454546;1.0383765282997752
57.0;0;57;1;0;1;2;0;66.05;3757.28;1;0;0;0;0;2;3764.85;64.78068965517242;1.0195939615892347
37.0;0;23;0;1;0;0;2;83.65;1919.14;0;0;0;0;0;1;1923.95;79.96416666666667;1.0460935627416448
52.0;1;45;0;1;0;2;2;107.93;4848.71;0;0;1;1;0;3;4856.85;105.40673913043479;1.0239383258639927
65.0;0;44;1;1;1;0;0;75.59;3333.63;1;0;0;1;0;4;3325.96;74.08066666666667;1.020374186697384
42.0;0;47;0;1;0;1;2;47.67;2247.67;0;0;0;0;0;1;2240.4900000000002;46.826458333333335;1.0180142102710807
52.0;0;40;1;0;1;0;0;24.27;958.07;0;0;0;0;0;2;970.8;23.367560975609756;1.038619307566253
42.0;0;51;0;1;0;0;1;37.55;1918.96;1;0;1;1;0;3;1915.05;36.903076923076924;1.0175303289281694
46.0;1;42;1;0;1;2;2;85.02;3584.56;1;0;0;1;0;3;3570.8399999999997;83.36186046511628;1.0198908652665877
35.0;1;7;1;0;0;0;2;36.04;249.93;0;1;1;0;0;2;252.28;31.24125;1.1536030088424758
63.0;1;50;1;1;1;0;1;68.15;3410.64;0;1;0;0;0;3;3407.5000000000005;66.87529411764706;1.0190609387094505
35.0;0;48;1;1;1;0;2;89.9;4322.5;1;0;1;0;0;4;4315.200000000001;88.21428571428571;1.019109311740891
19.0;0;6;1;0;1;0;1;50.82;291.71;0;1;1;1;0;4;304.92;41.67285714285714;1.21949881731857
52.0;0;9;1;0;0;0;0;86.91;783.71;0;1;0;1;1;2;782.1899999999999;78.37100000000001;1.108956118972579
33.0;0;57;0;1;1;1;2;78.11;4464.99;0;1;0;0;0;2;4452.2699999999995;76.98258620689654;1.0146450495969757
58.0;0;31;0;0;0;0;3;63.89;1974.66;1;0;0;0;0;0;1980.59;61.708125;1.035357985678547
53.0;0;21;0;0;1;0;2;109.72;2312.44;0;0;1;1;0;3;2304.12;105.11090909090909;1.0438497863728355
50.0;0;40;1;1;0;0;0;89.21;3568.67;1;1;0;0;0;2;3568.3999999999996;87.04073170731708;1.0249224501004575
21.0;1;45;0;1;0;2;3;56.06;2515.95;0;1;0;1;0;2;2522.7000000000003;54.6945652173913;1.0249647250541547
50.0;1;49;0;0;1;1;0;100.43;4920.1;0;0;0;0;0;1;4921.070000000001;98.402;1.0206093372085934
31.0;0;20;1;1;1;0;0;93.81;1870.94;1;0;0;1;0;4;1876.2;89.09238095238095;1.0529519920467787
38.0;0;17;1;1;1;0;1;99.17;1677.01;1;1;0;0;0;3;1685.89;93.16722222222222;1.0644301465107542
65.0;0;28;1;1;1;0;1;84.1;2352.26;0;1;1;0;0;4;2354.7999999999997;81.11241379310346;1.0368326630559546
37.0;1;41;0;1;1;1;3;57.94;2376.22;0;0;1;0;0;3;2375.54;56.57666666666666;1.024097095386791
25.0;1;66;0;1;0;1;0;54.86;3619.1;1;0;1;0;0;2;3620.7599999999998;54.01641791044776;1.0156171423834657
24.0;0;25;1;0;1;2;1;85.42;2132.85;1;0;0;1;0;3;2135.5;82.0326923076923;1.0412921677567575
20.0;0;58;0;1;0;0;1;33.09;1921.48;1;0;0;0;0;1;1919.2200000000003;32.56745762711864;1.0160449237046445
34.0;1;41;1;1;0;0;2;101.99;4186.9;1;0;0;1;0;3;4181.59;99.68809523809523;1.02309106976522
50.0;1;6;1;1;1;0;2;57.03;330.74;0;1;1;0;0;4;342.18;47.24857142857143;1.2070206204269214
65.0;1;38;1;1;0;0;2;83.04;3153.0;0;1;0;1;0;3;3155.5200000000004;80.84615384615384;1.0271360608943865
29.0;1;6;0;1;1;0;3;69.91;399.72;0;0;1;0;0;3;419.46;57.10285714285715;1.2242819973981787
68.0;0;45;1;1;0;0;2;71.93;3235.23;1;0;0;0;0;2;3236.8500000000004;70.33108695652174;1.0227340869119044
39.0;1;14;1;1;1;1;3;93.8;1314.71;0;0;1;1;0;5;1313.2;87.64733333333334;1.0701979904313499
39.0;1;66;1;1;0;0;0;82.67;5461.92;1;0;0;0;0;2;5456.22;81.52119402985075;1.0140921141283652
63.0;0;40;1;1;0;2;3;45.03;1802.74;0;0;0;0;0;2;1801.2;43.969268292682926;1.024124388430944
47.0;1;3;0;1;1;0;0;27.42;87.74;1;0;1;0;0;3;82.26;21.935;1.2500569865511741
55.0;1;24;0;0;0;2;2;104.02;2497.13;1;1;1;1;0;2;2496.48;99.8852;1.041395522059324
55.0;1;19;1;1;1;2;1;108.49;2054.55;0;1;0;0;0;3;2061.31;102.7275;1.0560950086393612
62.0;0;18;1;1;1;2;1;36.45;644.94;1;0;1;0;0;4;656.1;33.94421052631579;1.0738208205414457
68.0;1;64;1;0;0;1;0;50.95;3258.17;0;1;0;1;0;2;3260.8;50.12569230769231;1.0164448141134441
44.0;0;35;1;1;1;2;1;48.23;1680.39;0;1;0;0;0;3;1688.05;46.6775;1.0332601360398477
44.0;0;62;1;1;0;0;2;113.74;7050.68;0;0;1;0;0;3;7051.88;111.91555555555556;1.0163019737103371
44.0;1;1;1;1;1;0;0;40.48;35.56;0;0;0;0;0;3;40.48;17.78;2.276715410573678
51.0;1;25;1;1;0;1;2;36.65;920.44;1;1;0;0;0;2;916.25;35.401538461538465;1.035265742470992
38.0;1;45;0;0;1;1;3;38.18;1718.59;1;0;0;0;0;1;1718.1;37.36065217391304;1.0219307688279347
47.0;1;49;1;0;1;2;2;92.99;4560.98;0;1;0;0;0;2;4556.509999999999;91.21959999999999;1.019408109660643
50.0;0;16;0;1;1;0;3;108.8;1745.22;0;1;1;1;0;4;1740.8;102.66;1.0598090785115917
45.0;1;19;1;1;1;0;2;59.34;1125.66;1;0;0;1;0;4;1127.46;56.283;1.0543148019828368
64.0;1;23;1;1;1;1;0;33.61;771.85;0;0;0;0;0;3;773.03;32.16041666666667;1.0450735246485714
50.0;1;25;1;0;1;2;2;78.57;1969.27;1;1;0;1;0;3;1964.2499999999998;75.74115384615385;1.0373488653155736
22.0;0;16;0;0;1;0;1;40.99;680.3;1;1;1;0;0;2;655.84;40.01764705882353;1.0242981037777452
65.0;1;54;1;1;1;0;0;26.42;1416.79;1;1;1;0;0;4;1426.68;25.759818181818183;1.0256283570606795
36.0;1;1;0;1;1;0;2;108.62;109.04;1;0;1;1;1;4;108.62;54.52;1.9922964049889949
21.0;0;42;1;1;1;0;2;107.08;4485.4;1;0;0;1;0;4;4497.36;104.31162790697674;1.0265394390689795
52.0;0;19;0;1;1;0;1;117.59;2234.0;1;1;0;0;0;2;2234.21;111.7;1.0527305282005373
44.0;1;34;1;1;0;0;2;67.4;2284.86;1;1;0;1;0;3;2291.6000000000004;65.28171428571429;1.032448377581121
34.0;1;55;1;1;1;2;3;49.4;2715.8;1;0;1;0;0;4;2717.0;48.496428571428574;1.0186317107298033
61.0;1;18;1;1;1;0;0;96.98;1747.19;1;0;1;1;0;5;1745.64;91.95736842105264;1.0546191312908155
45.0;1;34;1;0;1;0;2;38.05;1288.81;0;0;1;0;0;3;1293.6999999999998;36.823142857142855;1.0333175565056136
47.0;1;45;0;0;0;1;2;44.33;1977.01;1;1;0;1;0;1;1994.85;42.978478260869565;1.0314464772560583
46.0;0;6;0;1;1;2;3;45.57;287.68;1;0;0;1;0;3;273.42;41.097142857142856;1.1088362068965518
44.0;0;21;1;1;0;2;2;115.16;2426.75;1;1;1;1;0;4;2418.36;110.30681818181819;1.0439971154836716
23.0;1;70;1;0;1;0;2;171.995;6507.29;1;1;0;1;0;3;12039.65;91.65197183098591;1.8766099251762256
52.0;1;48;0;1;1;2;2;33.37;1592.81;1;1;1;0;0;3;1601.7599999999998;32.50632653061224;1.0265693962242828
58.0;0;39;1;1;0;0;2;29.28;1142.77;1;0;0;0;0;2;1141.92;28.56925;1.0248781469587056
54.0;1;31;1;1;1;1;2;104.28;3236.29;0;0;0;1;0;4;3232.68;101.1340625;1.0311066066390837
41.0;1;10;0;1;1;1;1;100.23;1010.0;0;0;1;1;1;4;1002.3000000000001;91.81818181818181;1.0916138613861388
46.0;1;30;0;1;0;0;3;87.1;2621.62;0;0;1;0;0;2;2613.0;84.56838709677419;1.0299356886200135
66.0;1;18;0;1;0;0;0;39.61;723.49;0;1;1;0;0;2;712.98;38.078421052631576;1.0402217031334229
63.0;1;60;1;1;0;0;2;68.03;4064.39;1;1;1;0;0;3;4081.8;66.62934426229508;1.0210216047180511
48.0;0;15;1;1;0;2;2;80.27;1201.0;1;0;0;1;0;3;1204.05;75.0625;1.0693755203996669
52.0;1;4;1;1;0;0;1;113.21;462.77;0;0;0;0;1;2;452.84;92.554;1.2231778205155908
50.0;1;63;1;1;0;1;0;36.94;2317.98;1;0;0;0;0;2;2327.22;36.2184375;1.0199225187447691
69.0;1;40;0;0;1;0;2;71.54;2873.79;1;1;0;1;0;2;2861.6000000000004;70.09243902439025;1.0206521701307334
38.0;0;9;1;1;0;0;3;35.78;340.12;1;1;1;0;0;3;322.02;34.012;1.051981653534047
49.0;0;9;1;1;0;2;3;64.38;591.33;0;1;1;0;0;3;579.42;59.133;1.0887321800010146
44.0;0;26;0;1;1;1;1;40.01;1046.88;0;0;0;0;0;2;1040.26;38.77333333333334;1.0318947730398897
50.0;0;4;1;1;1;2;2;103.62;410.0;0;0;0;0;1;3;414.48;82.0;1.2636585365853659
20.0;1;16;1;1;1;0;3;45.47;730.34;1;1;0;0;0;3;727.52;42.961176470588235;1.0583974587178575
35.0;0;15;1;0;0;0;0;61.71;912.19;1;1;0;1;0;2;925.65;57.011875;1.0824060776811848
44.0;1;52;1;1;1;0;1;60.78;3152.75;0;1;0;1;0;4;3160.56;59.485849056603776;1.0217556101815874
59.0;1;69;0;1;0;0;1;106.63;7350.36;0;1;1;0;0;2;7357.469999999999;105.00514285714286;1.0154740720182411
48.0;0;5;0;0;1;0;2;95.78;479.52;1;0;0;0;1;1;478.9;79.92;1.1984484484484483
20.0;0;20;1;1;0;1;0;25.76;511.28;0;0;0;0;0;2;515.2;24.346666666666664;1.0580503833515884
57.0;0;18;0;1;1;0;0;26.71;483.4;0;0;0;0;0;2;480.78000000000003;25.442105263157895;1.0498345055854366
63.0;0;2;1;1;0;0;0;75.12;159.02;0;1;0;0;1;2;150.24;53.00666666666667;1.417180228902025
44.0;0;13;1;1;0;0;2;62.77;808.91;0;0;1;0;0;3;816.01;57.77928571428571;1.0863754929472995
67.0;1;4;1;0;0;0;1;47.56;191.73;1;0;1;0;0;2;190.24;38.346;1.2402858185990717
49.0;0;42;1;1;0;1;2;99.26;4164.76;0;1;0;0;0;2;4168.92;96.85488372093023;1.0248321631978794
64.0;0;61;1;1;0;0;2;32.86;2006.36;0;0;0;0;0;2;2004.46;32.36064516129032;1.015430929643733
39.0;0;8;1;0;1;0;0;117.41;946.14;0;0;0;0;1;2;939.28;105.12666666666667;1.1168431733147315
40.0;1;67;1;1;1;0;2;22.41;1510.68;0;1;0;0;0;3;1501.47;22.21588235294118;1.008737786956867
44.0;0;63;0;1;0;2;2;31.82;2011.36;0;0;0;1;0;2;2004.66;31.4275;1.012489062127118
44.0;1;9;0;1;1;2;3;51.13;464.31;0;0;1;1;0;4;460.17;46.431;1.1012039370248328
59.0;0;11;1;1;1;1;1;70.91;765.81;1;0;1;0;1;4;780.01;63.817499999999995;1.111137227249579
19.0;0;42;0;0;1;0;2;41.61;1736.81;0;1;1;1;0;3;1747.62;40.39093023255814;1.030181770026658
44.0;1;13;0;0;1;0;0;93.62;1208.82;0;1;1;1;0;3;1217.06;86.3442857142857;1.0842639929848945
44.0;0;36;0;1;1;1;2;55.75;2010.59;1;1;0;0;0;2;2007.0;54.34027027027027;1.0259426337542712
57.0;1;13;1;1;0;2;2;23.85;297.14;1;0;1;1;0;4;310.05;21.224285714285713;1.1237127280070003
50.0;1;12;1;1;1;2;2;107.77;1296.62;0;1;1;0;0;4;1293.24;99.74;1.080509324243032
26.0;1;37;0;1;1;2;2;114.39;4235.07;1;0;1;1;0;4;4232.43;111.44921052631578;1.026386812968853
60.0;0;52;1;1;1;0;1;81.86;4237.36;0;0;1;1;0;5;4256.72;79.95018867924527;1.023887514867748
65.0;0;71;1;1;0;2;1;100.65;7135.27;1;1;0;0;0;2;7146.150000000001;99.10097222222223;1.015630803038988
56.0;0;2;0;0;0;1;0;32.11;74.66;0;0;1;0;0;1;64.22;24.886666666666667;1.2902491293865523
46.0;1;56;1;0;0;2;2;46.88;2632.25;1;1;0;1;0;2;2625.28;46.17982456140351;1.0151619337069049
59.0;0;60;1;1;1;0;3;52.52;3142.7;1;1;1;0;0;4;3151.2000000000003;51.51967213114754;1.019416425366723
43.0;1;23;1;1;0;0;2;116.08;2659.49;1;1;0;0;0;2;2669.84;110.81208333333332;1.0475391898446695
52.0;0;40;1;1;0;0;2;71.22;2824.3;0;0;0;0;0;2;2848.8;68.88536585365854;1.0338915837552667
44.0;1;64;0;0;0;0;3;20.74;1342.07;1;0;0;0;0;0;1327.36;20.647230769230767;1.0044930592293995
42.0;1;23;1;0;0;0;0;58.02;1334.87;1;1;0;1;0;2;1334.46;55.61958333333333;1.0431577606808156
41.0;1;29;0;0;1;2;2;20.78;621.46;0;0;1;0;0;2;602.62;20.715333333333334;1.00312168120233
30.0;0;51;1;1;1;0;2;43.78;2230.86;1;0;1;1;0;5;2232.78;42.901153846153846;1.020485373353774
24.0;1;69;1;1;1;0;1;65.47;4520.26;0;1;1;1;0;5;4517.43;64.57514285714286;1.0138576099604888
53.0;1;31;1;1;1;0;3;52.34;1631.45;0;1;1;0;0;4;1622.5400000000002;50.9828125;1.0266204909742866
62.0;1;50;0;1;0;0;1;23.27;1179.89;0;1;1;0;0;2;1163.5;23.135098039215688;1.0058310520472247
37.0;1;20;1;1;0;2;1;31.63;637.61;1;0;1;0;0;3;632.6;30.362380952380953;1.041749658882389
18.0;1;55;1;1;0;0;3;75.09;4129.97;0;0;0;1;0;3;4129.95;73.7494642857143;1.018176887483444
25.0;1;2;1;1;1;0;2;89.56;179.4;1;1;0;0;1;3;179.12;59.800000000000004;1.4976588628762542
63.0;0;25;1;1;1;2;0;60.45;1500.79;0;1;1;0;0;4;1511.25;57.722692307692306;1.0472484491501144
33.0;0;13;1;1;1;2;2;93.15;1207.13;0;1;1;0;0;4;1210.95;86.22357142857143;1.0803310331115954
31.0;1;70;1;1;1;0;2;36.33;2543.61;1;1;0;1;0;4;2543.1;35.825492957746484;1.0140823475296918
29.0;0;67;1;1;1;1;0;32.21;2171.89;1;0;0;0;0;3;2158.07;31.93955882352941;1.0084672796504428
68.0;0;58;1;1;0;1;3;103.95;6024.8;1;1;1;1;0;4;6029.1;102.11525423728814;1.0179674014075155
40.0;1;64;1;1;1;1;2;53.92;3461.51;1;0;1;0;0;4;3450.88;53.254000000000005;1.0125061028279565
32.0;1;69;1;1;0;0;0;63.22;4361.36;0;0;0;0;0;2;4362.18;62.305142857142854;1.0146834932222977
45.0;1;59;0;1;1;2;0;114.76;6783.28;0;1;1;1;0;4;6770.84;113.05466666666666;1.015084148081754
51.0;0;60;1;0;0;0;2;62.41;3751.37;1;1;0;1;0;2;3744.6;61.497868852459014;1.0148319147404814
19.0;1;62;1;1;1;0;2;20.35;1267.79;0;1;1;1;0;5;1261.7;20.123650793650793;1.0112479196081372
49.0;0;16;0;1;1;0;2;113.8;1830.59;0;1;1;0;0;3;1820.8;107.68176470588234;1.0568177472836626
40.0;1;68;1;1;0;0;2;21.41;1464.21;0;0;0;1;0;3;1455.88;21.220434782608695;1.0089331448357817
39.0;0;15;1;0;0;2;0;86.23;1304.09;1;0;0;0;0;1;1293.45;81.505625;1.0579637908426567
68.0;1;55;1;1;1;0;0;52.29;2897.27;0;1;0;1;0;4;2875.95;51.736964285714286;1.010689373099504
42.0;1;35;1;1;1;0;0;67.04;2362.57;0;1;1;1;0;5;2346.4;65.62694444444445;1.021531637157841
39.0;0;55;0;1;1;0;2;74.73;4114.81;0;1;1;0;0;3;4110.150000000001;73.47875;1.017028732796897
39.0;0;14;0;0;0;0;2;60.85;847.48;1;1;0;0;0;0;851.9;56.498666666666665;1.0770165667626375
66.0;0;49;1;0;0;2;2;97.44;4778.22;1;0;1;0;0;2;4774.5599999999995;95.5644;1.019626555495561
69.0;0;7;0;1;1;0;2;113.07;772.23;0;1;0;1;1;3;791.49;96.52875;1.1713608639912978
59.0;0;30;0;0;1;1;2;28.64;867.49;0;0;0;1;0;2;859.2;27.983548387096775;1.0234584836712814
